Id;DriverId;UserId;Departure;Destination;CreateDate;UpdateDate;PlateNo;Price;DepLatitude;DepLongitude;DesLatitude;DesLongitude;TripsStatus;CancelUser;tripStarted
4673;57;255;Türkyilmaz Sokak 16 Uzunçiftlik Mah. Kartepe;Sehit Gaffar Okkan Bulvari 16A Serdar Mah. Basiskele;2020-08-27 12:08:21.820000000;2020-08-27 12:25:34.653000000;41T4022 ;64;40,750964;30,05911;40,710028;29,944695;True;False;True
4674;58;184;  Alikahya Atatürk Mah. Izmit;  Dumlupinar Mah. Kartepe;2020-08-27 12:08:57.777000000;2020-08-27 12:18:34.517000000;41T4080 ;25;40,786948;30,040527;40,763483;30,014652;True;False;True
4675;61;264;Mehmet Akif Caddesi 92 Rahmiye Mah. Kartepe; Menderes Bulvari 29 Istasyon Mah. Kartepe;2020-08-27 12:09:14.997000000;2020-08-27 12:20:42.427000000;41T4087 ;27;40,717721;30,021651;40,748197;30,02824;True;False;True
4676;37;420;  Köseköy Mah. Kartepe;  Bayraktar Mah. Izmit;2020-08-27 12:09:29.840000000;2020-08-27 12:23:15.247000000;41T4007 ;48;40,745718;30,006016;40,763765;30,105199;True;False;True
4677;38;188;Cumhuriyet Caddesi  Rahmiye Mah. Kartepe;    Servetiye Karsi Mah. Basiskele;2020-08-27 12:09:51.200000000;2020-08-27 12:33:15.850000000;41T4065 ;59;40,715128;30,000291;40,658668;29,924436;True;False;True
4678;41;196;Izmit Caddesi 374 Ovacik Mah. Basiskele;Çaloglu Mevkii Küme Evler  Ketenciler Mah. Kartepe;2020-08-27 12:10:05.450000000;2020-08-27 12:28:54.163000000;41T4103 ;68;40,723892;30,00404;40,757709;30,106479;True;False;True
4679;46;359;Inegöl Caddesi 41 Ertugul Gazi Mah. Kartepe;Istanbul-Kocaeli Yolu  Ovacik Mah. Basiskele;2020-08-27 12:10:28.780000000;2020-08-27 12:20:13.427000000;41T4085 ;40;40,755167;30,041336;40,760494;29,974128;True;False;True
4680;47;179;Solaklar Mevkii Küme Evleri 74A Durhasan Mah. Izmit;  Gedikli Mah. Izmit;2020-08-27 12:10:56.670000000;2020-08-27 12:30:32.163000000;41T4032 ;38;40,795354;30,041289;40,821493;30,108076;True;False;True
4681;48;181;Topuz Sokak 8 Uzunçiftlik Mah. Kartepe;  Pasadag Mah. Basiskele;2020-08-27 12:11:40.047000000;2020-08-27 12:31:40.147000000;41T4011 ;57;40,750869;30,060825;40,713382;29,971492;True;False;True
4682;49;230;Solaklar Mevkii Küme Evleri  Durhasan Mah. Izmit;Erkan Sokak 66 M. Alipasa Mah. Izmit;2020-08-27 12:12:50.580000000;2020-08-27 12:29:15.523000000;41T4061 ;39;40,790238;30,030662;40,764853;29,952045;True;False;True
4683;50;177;Akmese Yolu Caddesi 66 Uzunçiftlik Mah. Kartepe;  Eseler Mah. Izmit;2020-08-27 12:13:11.893000000;2020-08-27 12:27:34.653000000;41T4027 ;26;40,759824;30,055539;40,783357;30,058848;True;False;True
4684;51;276;  Rahmiye Mah. Kartepe;Millet Caddesi 81 Barbaros Mah. Basiskele;2020-08-27 12:13:26.660000000;2020-08-27 12:31:34.517000000;41T4108 ;42;40,721595;30,017021;40,708575;29,932792;True;False;True
4685;52;274;Çarsibasi Caddesi 269 Ali Kahya OSB Mah. Izmit;   Durhasan Mah. Izmit;2020-08-27 12:13:44.207000000;2020-08-27 12:41:42.427000000;41T4058 ;56;40,790379;30,024421;40,810326;30,016232;True;False;True
4686;53;231;Irmak Sokak 11 Köseköy Mah. Kartepe;Ibrikdere Mah. Kartepe;2020-08-27 12:14:09.270000000;2020-08-27 12:30:15.247000000;41T4057 ;52;40,738881;30,009481;40,743577;30,106383;True;False;True
4687;54;199;Ark Sokak 8 Fatih Sultan Mehmet Mah. Kartepe; Kivilcim Sokak 42 Yaylacik Mah. Basiskele8;2020-08-27 12:14:25.427000000;2020-08-27 12:22:15.850000000;41T4024 ;21;40,738441;30,01321;40,726413;29,983597;True;False;True
4688;57;192;Bayraktar Sokak 57 Uzunbey Mah. Kartepe;Ulu Önder Caddesi 25 Yuvacik Yakacik Mah. Basiskele;2020-08-27 12:14:47.553000000;2020-08-27 12:38:54.163000000;41T4022 ;89;40,767568;30,056713;40,689373;29,953072;True;False;True
4689;58;352;Salim Dervisoglu Caddesi  Ovacik Mah. Basiskele;Atatürk Caddesi 27 Bayraktar Mah. Izmit;2020-08-27 12:15:03.100000000;2020-08-27 12:32:13.427000000;41T4080 ;55;40,748296;29,983122;40,775639;30,071371;True;False;True
4690;61;176;Veysel Karani Caddesi 5 Rahmiye Mah. Kartepe;Hastane Caddesi 29 Fatih Mah. Basiskele;2020-08-27 12:15:25.207000000;2020-08-27 12:27:32.163000000;41T4087 ;32;40,715263;30,011345;40,700752;29,973678;True;False;True
4691;37;430;Basyigit Caddesi 104 Ovacik Mah. Basiskele;  Servetiye Karsi Mah. Basiskele;2020-08-27 12:15:41.303000000;2020-08-27 12:39:21.290000000;41T4007 ;54;40,731407;29,987615;40,675564;29,937006;True;False;True
4692;38;354;Ulus, Mert Sk. No:4, 41250 Kartepe/Kocaeli, Türkiye;Dogantepe Mh., Yayla Sk No:65, 41090 Basiskele/Kocaeli, Türkiye;2020-08-27 14:25:18.617000000;2020-08-27 14:48:28.437000000;41T4065 ;45;40,755945;30,026508;40,678163;30,0004;True;False;True
4693;41;224;Ulus, Tekin Sk. No:20, 41250 Kartepe/Kocaeli, Türkiye;Fatih, Karatas Sk. No:13, 41190 Basiskele/Kocaeli, Türkiye;2020-08-27 14:25:50.710000000;2020-08-27 14:40:19.753000000;41T4103 ;61;40,757614;30,024844;40,706415;29,952645;True;False;True
4694;46;197;Dumlupinar, Tekin Sk. No:10, 41250 Kartepe/Kocaeli, Türkiye;Yuvacik Yakacik, Elvan Sk. No:9, 41090 Basiskele/Kocaeli, Türkiye;2020-08-27 14:26:10.070000000;2020-08-27 14:45:26.157000000;41T4085 ;72;40,756391;30,024265;40,684158;29,95403;True;False;True
4695;47;198;Unnamed Road, Dumlupinar, 41250 Kartepe/Kocaeli, Türkiye;Yesilyurt Mh, Hoca Ahmet Yesevi Cd. No:330, 41190 Basiskele/Kocaeli, Türkiye;2020-08-27 14:26:26.507000000;2020-08-27 14:40:52.247000000;41T4032 ;56;40,759008;30,024907;40,720496;29,947118;True;False;True
4696;48;133;Ulus, Samdan Sk. 7 A, 41250 Kartepe/Kocaeli, Türkiye;Yuvacik Yakacik, Çinardere Cd. No:69, 41090 Basiskele/Kocaeli, Türkiye;2020-08-27 14:26:51.570000000;2020-08-27 14:55:47.853000000;41T4011 ;92;40,755621;30,029535;40,658018;29,954837;True;False;True
4697;49;187;Ulus, Seyhan Sk. No:22, 41250 Kartepe/Kocaeli, Türkiye;Yesilyurt, Gönüllü Sk. No:15, 41190 Basiskele/Kocaeli;2020-08-27 14:27:14.773000000;2020-08-27 14:45:31.160000000;41T4061 ;58;40,756582;30,029149;40,710048;29,962441;True;False;True
4698;50;239;Cumhuriyet, Güvenli Sk. No:7, 41250 Kartepe/Kocaeli, Türkiye;Haci Mustafa, Çuhane Cd. No:110, 41250 Kartepe/Kocaeli, Türkiye;2020-08-27 14:27:51.527000000;2020-08-27 14:37:31.157000000;41T4027 ;20;40,760134;30,02594;40,735887;29,996686;True;False;True
4699;51;175;Ulus, Tugra Sk. No:26, 41250 Kartepe/Kocaeli, Türkiye;Fatih, Hoca Ahmet Yesevi Cd. No:62, 41190 Basiskele/Kocaeli, Türkiye;2020-08-27 14:28:45.310000000;2020-08-27 14:46:25.247000000;41T4108 ;70;40,756943;30,025948;40,691457;29,963788;True;False;True
4700;52;253;Ulus, Tugra Sk. No:24, 41250 Kartepe/Kocaeli, Türkiye;Çiftlik Mh., Atatürk Blv. No:373, 41650 Gölcük/Kocaeli, Türkiye;2020-08-27 14:32:10.860000000;2020-08-27 14:53:21.127000000;41T4058 ;81;40,756076;30,02566;40,706055;29,850953;True;False;True
4701;53;247;  Ovacik Mah. Basiskele;Yazgi Sokak  Yesilova Mah. Izmit;2020-08-27 14:32:22.720000000;2020-08-27 14:44:15.523000000;41T4057 ;29;40,757597;29,983406;40,790817;29,982679;True;False;True
4702;54;297;Çengel Caddesi 89 Uzunbey Mah. Kartepe;Kizilcik Sokak 3–117 Arizli Mah. Izmit;2020-08-27 14:32:43.190000000;2020-08-27 15:03:34.653000000;41T4024 ;89;40,768182;30,049455;40,807161;29,916477;True;False;True
4703;57;238;Ulubat Sokak 1 Yaylacik Mah. Basiskele;  Ayazma Mah. Izmit;2020-08-27 14:33:06.533000000;2020-08-27 14:55:34.517000000;41T4022 ;59;40,732225;29,981121;40,805731;29,949939;True;False;True
4704;58;180;Teskere Sokak 10–12 Uzunbey Mah. Kartepe;  Derbent Mah. Kartepe;2020-08-27 14:33:28.330000000;2020-08-27 14:51:42.427000000;41T4080 ;43;40,764827;30,050702;40,716345;30,095381;True;False;True
4705;61;413;Ulus, Yeni Cami Sk. No:11, 41250 Kartepe/Kocaeli, Türkiye;Aydinkent, Haci Mecit Blv. No:102, 41190 Basiskele/Kocaeli, Türkiye;2020-08-27 14:33:39.957000000;2020-08-27 14:50:15.247000000;41T4087 ;64;40,756021;30,027336;40,698743;29,95184;True;False;True
4706;37;201;4. Cadde  Alikahya Atatürk Mah. Izmit;  Masukiye Mah. Kartepe;2020-08-27 14:33:43.897000000;2020-08-27 15:19:15.850000000;41T4007 ;125;40,771223;30,040099;40,643788;30,130352;True;False;True
4707;38;143;  Ovacik Mah. Basiskele;Mirza Sok 4 Acisu Mah. Kartepe;2020-08-27 14:34:00.537000000;2020-08-27 14:55:54.163000000;41T4065 ;72;40,745413;29,985455;40,713157;30,115403;True;False;True
4708;41;371;Gülbahçesi Sokak 8 Ertugul Gazi Mah. Kartepe;Sifa Sokak 8 Derbent Mah. Kartepe;2020-08-27 14:34:16.397000000;2020-08-27 14:53:13.427000000;41T4103 ;55;40,761789;30,028447;40,70161;30,114037;True;False;True
4709;46;387;4. Cadde  Alikahya Atatürk Mah. Izmit;Ketenciler Orta Mevkii Küme Evler 15 Ketenciler Mah. Kartepe;2020-08-27 14:34:31.507000000;2020-08-27 14:59:32.163000000;41T4085 ;76;40,768765;30,03032;40,758779;30,135205;True;False;True
4711;48;138;Turnaoglu Caddesi 235 Alikahya Atatürk Mah. Izmit;Devran Caddesi 52/1 Topçular Mah. Izmit;2020-08-27 14:35:00.130000000;2020-08-27 14:56:21.290000000;41T4011 ;57;40,779047;30,044472;40,779699;29,931636;True;False;True
4712;49;225;Sadun Atig Caddesi 92 Uzunçiftlik Mah. Kartepe;  Acisu Mah. Kartepe-süre:20;2020-08-27 14:35:19.350000000;2020-08-27 14:55:28.437000000;41T4061 ;26;40,752803;30,066181;40,722858;30,068853;True;False;True
4713;50;202;Haci Ismailoglu Sokak 11 Ovacik Mah. Basiskele;  Suadiye Mah. Kartepe;2020-08-27 14:35:48.897000000;2020-08-27 14:53:19.753000000;41T4027 ;39;40,727238;29,998679;40,714137;30,071211;True;False;True
4714;51;133;Bayraktar Sokak 109 Uzunbey Mah. Kartepe;Cinnah Caddesi 12 Karadenizliler Mah. Izmit;2020-08-27 14:36:12.493000000;2020-08-27 14:56:26.157000000;41T4108 ;66;40,771999;30,06518;40,786271;29,989849;True;False;True
4715;52;211;Basyigit Caddesi 70–88 Mehmetaga Mah. Basiskele;Okçapinar Sokak  Çepni Mah. Kartepe;2020-08-27 14:36:27.367000000;2020-08-27 15:00:16.430000000;41T4058 ;46;40,727053;29,993021;40,679974;30,069642;True;False;True
4716;53;214;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:54, 41250 Kartepe/Kocaeli, Türkiye;Sepetçi, Unnamed Road, 41001 Izmit/Kocaeli, Türkiye;2020-08-27 14:36:33.133000000;2020-08-27 14:59:47.853000000;41T4057 ;70;40,758911;30,027138;40,828126;29,985038;True;False;True
4718;57;229;Villam 3 Sitesi Yolu  Ertugul Gazi Mah. Kartepe;Miralay Mümtaz Caddesi 115 Tüysüzler Mah. Izmit-süre:16;2020-08-27 14:36:57.977000000;2020-08-27 14:52:31.160000000;41T4022 ;52;40,758324;30,025831;40,778649;29,914836;True;False;True
4719;58;142;  Alikahya Atatürk Mah. Izmit;Sanayici Caddesi 88 Alikahya Fatih Mah. Izmit;2020-08-27 14:37:29.463000000;2020-08-27 14:46:31.157000000;41T4080 ;16;40,767904;30,023818;40,767471;30,000119;True;False;True
4720;61;147;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:27, 41250 Kartepe/Kocaeli, Türkiye;Yesilova, Turan Günes Cd. No:711, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:37:31.090000000;2020-08-27 14:49:25.247000000;41T4087 ;38;40,757124;30,028937;40,789142;29,973026;True;False;True
4721;37;286;Inegöl Caddesi 60 Ertugul Gazi Mah. Kartepe;Adalet Sokak 35 Fatih Sultan Mehmet Mah. Kartepe;2020-08-27 14:37:45.293000000;2020-08-27 14:45:21.127000000;41T4007 ;22;40,7555;30,048625;40,73992;30,02423;True;False;True
4722;38;179;Cumhuriyet, Güvenli Sk. No:7, 41250 Kartepe/Kocaeli, Türkiye;Unnamed Road, Izmit/Kocaeli, Türkiye;2020-08-27 14:37:52.840000000;2020-08-27 14:49:21.127000000;41T4065 ;45;40,760214;30,025721;40,792588;29,994274;True;False;True
4723;41;228;Çengel Caddesi 59 Uzunbey Mah. Kartepe;Ordulu Caddesi 40 Karadenizliler Mah. Basiskele;2020-08-27 14:38:03.590000000;2020-08-27 14:54:15.523000000;41T4103 ;55;40,765118;30,048947;40,745339;29,964528;True;False;True
4724;46;299;Uzunçiftlik Hürriyet, Reyhanli Sk. No:10, 41250 Kartepe/Kocaeli, Türkiye;Tüysüzler, Findik Agaci Sk., 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:38:12.853000000;2020-08-27 14:56:34.653000000;41T4085 ;60;40,755978;30,030392;40,791003;29,920556;True;False;True
4725;47;270;Platin Sokak 4 Rahmiye Mah. Kartepe;Ilke Sokak 10 Derbent Mah. Kartepe;2020-08-27 14:38:22.387000000;2020-08-27 15:01:34.517000000;41T4032 ;51;40,723739;30,008427;40,688763;30,117313;True;False;True
4726;48;122;Uzunçiftlik Hürriyet, Oguz Sk. No:20, 41250 Kartepe/Kocaeli, Türkiye;Çinarli, Unnamed Road, 41900 Derince/Kocaeli, Türkiye;2020-08-27 14:38:36.620000000;2020-08-27 15:12:42.427000000;41T4011 ;113,5;40,759474;30,03062;40,843904;29,834629;True;False;True
4727;49;210;Yeni Demiryolu Caddesi 5 Fatih Sultan Mehmet Mah. Kartepe;Sadiklar Mevkii Küme Evler 14–404 Gökçören Mah. Izmit;2020-08-27 14:38:56.763000000;2020-08-27 15:08:15.247000000;41T4061 ;88;40,749118;30,017238;40,864152;29,971337;True;False;True
4728;50;428;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:13, 41250 Kartepe/Kocaeli, Türkiye;Serdar, Aysel Sk. No:4, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:39:07.590000000;2020-08-27 14:52:15.850000000;41T4027 ;42;40,756359;30,030568;40,765651;29,895157;True;False;True
4729;51;272;Solaklar Mevkii Küme Evleri  Durhasan Mah. Izmit;Baser Sokak 9-2 Gültepe Mah. Izmit;2020-08-27 14:39:16.450000000;2020-08-27 15:05:54.163000000;41T4108 ;56;40,790667;30,028421;40,770092;29,911829;True;False;True
4730;52;122;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:26, 41250 Kartepe/Kocaeli, Türkiye;Tavsantepe, Önder Sk. No:34, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:39:51.060000000;2020-08-27 14:52:13.427000000;41T4058 ;38;40,757509;30,029621;40,776365;29,960832;True;False;True
4731;53;240;Besik Sokak 86 Rahmiye Mah. Kartepe;  Ibrikdere Mah. Kartepe;2020-08-27 14:40:10.280000000;2020-08-27 14:55:32.163000000;41T4057 ;56;40,729777;30,010344;40,728887;30,132109;True;False;True
4732;54;212;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:37, 41250 Kartepe/Kocaeli, Türkiye;Yesilova, Kutlu Sk. No:15, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:40:29.857000000;2020-08-27 14:54:21.290000000;41T4024 ;40;40,758046;30,028367;40,789518;29,965591;True;False;True
4733;57;176;Bozkir Sokak 1 Köseköy Mah. Kartepe;  Emekevler Mah. Kartepe;2020-08-27 14:40:37.017000000;2020-08-27 14:53:28.437000000;41T4022 ;34;40,747903;30,011121;40,739122;30,058228;True;False;True
4734;58;418;Uzunçiftlik Hürriyet, Ersin Sk. No:35, 41250 Kartepe/Kocaeli, Türkiye;Yenidogan, Altun Sk. No:6, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:40:59.843000000;2020-08-27 14:57:19.753000000;41T4080 ;68;40,762431;30,029115;40,778398;29,911365;True;False;True
4735;61;210;Namli Sok 16 Fatih Sultan Mehmet Mah. Kartepe;  Suadiye Mah. Kartepe;2020-08-27 14:41:21.047000000;2020-08-27 14:57:26.157000000;41T4087 ;43;40,744326;30,019553;40,711547;30,075076;True;False;True
4736;37;205;Karanfil Sokak 14 Istasyon Mah. Kartepe;Sergen Sokak 3 Fatih Sultan Mehmet Mah. Kartepe;2020-08-27 14:41:46.207000000;2020-08-27 14:44:16.430000000;41T4007 ;12;40,750952;30,021374;40,742003;30,013222;True;False;True
4737;38;382;Cumhuriyet, Güvenli Sk. No:11, 41250 Kartepe/Kocaeli, Türkiye;Turgut, Sila Sk. No:123, 41200 Izmit/Kocaeli, Türkiye;2020-08-27 14:41:47.503000000;2020-08-27 14:59:47.853000000;41T4065 ;36;40,760868;30,025635;40,7769;29,914278;True;False;True
4738;41;298;Atakan Caddesi 39 Istasyon Mah. Kartepe;Izmit-Kandira Yolu Caddesi 63 Yesilova Mah. Izmit;2020-08-27 14:42:22.847000000;2020-08-27 14:51:31.160000000;41T4103 ;35;40,74968;30,022411;40,784332;29,974985;True;False;True
4739;46;228;Petrol, Barisçi Sk. No:3, 41250 Kartepe/Kocaeli, Türkiye;Çayirköy, Unnamed Road, 41001 Izmit/Kocaeli, Türkiye;2020-08-27 14:42:32.503000000;2020-08-27 15:10:31.157000000;41T4085 ;95,5;40,755508;30,031457;40,825395;29,996177;True;False;True
4740;47;161;Uzunçiftlik Hürriyet, Ersin Sk. No:27, 41250 Kartepe/Kocaeli, Türkiye;Orhan, Sifa Sk. No:9, 41200 Izmit/Kocaeli, Türkiye;2020-08-27 14:42:53.800000000;2020-08-27 14:56:25.247000000;41T4032 ;48,5;40,761843;30,028731;40,782573;29,926989;True;False;True
4741;48;267;Ulus, Sakip Sabanci Cd. No:52, 41250 Kartepe/Kocaeli, Türkiye;Gündogdu Mh., Arnavut Sk. No:44, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:43:26.190000000;2020-08-27 14:55:21.127000000;41T4011 ;48;40,755354;30,02467;40,792142;29,960333;True;False;True
4742;49;133;Uzunçiftlik Hürriyet, Nesem Sk. No:8, 41250 Kartepe/Kocaeli, Türkiye;Gündogdu, Bogazova Caddesi No:34, 41000 Izmit/Kocaeli, Türkiye;2020-08-27 14:44:21.927000000;2020-08-27 14:59:21.127000000;41T4061 ;45;40,757755;30,030652;40,78942;29,961541;True;False;True
4743;50;228;Ulus, Tugra Sk. No:22, 41250 Kartepe/Kocaeli, Türkiye;Yenidogan, Ates Çiçegi Sk. No:5, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:45:58.273000000;2020-08-27 14:57:15.523000000;41T4027 ;50;40,755884;30,025478;40,765141;29,899637;True;False;True
4744;51;215;Ulus, Tugra Sk. No:22, 41250 Kartepe/Kocaeli, Türkiye;Hatipköy Mh., 20. Sk. No:43, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:46:57.133000000;2020-08-27 15:04:34.653000000;41T4108 ;65;40,756475;30,025627;40,770812;29,878046;True;False;True
4745;52;247;Cumhuriyet, Maresal Fevzi Çakmak Cd. No:75, 41250 Kartepe/Kocaeli, Türkiye;Serdar, Alaca Sk. No:24, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:47:15.073000000;2020-08-27 15:00:34.517000000;41T4058 ;50;40,760282;30,024725;40,766475;29,893744;True;False;True
4746;53;363;Uzunçiftlik Hürriyet, Sögütler Sk. No:5, 41250 Kartepe/Kocaeli, Türkiye;Yenisehir, Güneyli Sk. No:9, 41050 Izmit/Kocaeli, Türkiye;2020-08-27 14:48:22.557000000;2020-08-27 14:57:42.427000000;41T4057 ;30;40,755803;30,030211;40,777401;29,968373;True;False;True
4747;54;139;Uzunçiftlik Hürriyet, Ersin Sk. No:4, 41250 Kartepe/Kocaeli, Türkiye;Yeni, Edebali Sk. 2 D, 41100 Izmit/Kocaeli, Türkiye;2020-08-27 14:48:47.433000000;2020-08-27 15:03:15.247000000;41T4024 ;54;40,759906;30,030436;40,765403;29,888192;True;False;True
4750;61;393;Uzunçiftlik Hürriyet, Ersin Sk. No:29, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Fatih, Ayyildizlar Sk. No:7, 41310 Izmit/Kocaeli, Türkiye;2020-08-27 14:50:32.140000000;2020-08-27 15:01:15.850000000;41T4087 ;22;40,761978;30,029568;40,771833;29,99957;True;False;True
4751;37;286;Uzunçiftlik Hürriyet, Anadolu Otoyolu No:73, 41250 Kartepe/Kocaeli, Türkiye;Tepeköy, Kurtulus Blv. No:78, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:50:53.673000000;2020-08-27 15:07:54.163000000;41T4007 ;60;40,762452;30,031329;40,804983;29,979736;True;False;True
4753;38;379;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:59, 41250 Kartepe/Kocaeli, Türkiye;Çayirköy Mh., Çakirköy Yolu No:5, 41001 Izmit/Kocaeli, Türkiye;2020-08-27 14:51:38.907000000;2020-08-27 15:04:13.427000000;41T4065 ;48;40,758925;30,026627;40,799783;29,998412;True;False;True
4754;41;230;Cumhuriyet, Anadolu Otoyolu No:85, 41250 Kartepe/Kocaeli, Türkiye;Bekirdere Mh, Ayça Sk. No:86, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:52:03.110000000;2020-08-27 15:09:32.163000000;41T4103 ;40;40,762886;30,027415;40,780594;29,954895;True;False;True
4755;46;242;Cumhuriyet, Anadolu Otoyolu No:85, 41250 Kartepe/Kocaeli, Türkiye;Malta, Eser Sk. No:9, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:52:22.500000000;2020-08-27 15:11:21.290000000;41T4085 ;49;40,762829;30,027512;40,790555;29,950099;True;False;True
4756;48;241;Hipodrom Caddesi 64 Fatih Sultan Mehmet Mah. Kartepe;Kaya Sokak 70 Yenidogan Mah. Izmit;2020-08-27 14:52:27.313000000;2020-08-27 15:09:28.437000000;41T4011 ;59;40,735954;30,033453;40,772622;29,902597;True;False;True
4758;49;230;Istanbul-Kocaeli Yolu 105 Istasyon Mah. Kartepe;Degirmendere Sokak 40 Arizli Mah. Izmit;2020-08-27 14:53:19.380000000;2020-08-27 15:16:19.753000000;41T4061 ;58;40,752538;30,025877;40,782264;29,904486;True;False;True
4759;50;324;Uluçinar Caddesi 18 Yahyakaptan Mah. Izmit;Kübra Sokak 13 Körfez Mah. Izmit;2020-08-27 14:53:49.287000000;2020-08-27 15:08:26.157000000;41T4027 ;29;40,764203;29,982197;40,757707;29,949376;True;False;True
4760;47;133;Uzunçiftlik Hürriyet, Ersin Sk. No:5, 41250 Kartepe/Kocaeli, Türkiye;Sirintepe, Kocamisoglu Sk. No:6, 41100 Derince/Kocaeli, Türkiye;2020-08-27 14:53:51.020000000;2020-08-27 15:09:16.430000000;41T4032 ;68;40,760032;30,029742;40,765131;29,85509;True;False;True
4761;37;331;Uzunçiftlik Hürriyet, Altindag Cd. No:37, 41250 Kartepe/Kocaeli, Türkiye;Alikahya Fatih, Sevda Sk. No:12, 41310 Izmit/Kocaeli, Türkiye;2020-08-27 14:54:17.943000000;2020-08-27 15:00:47.853000000;41T4007 ;19;40,760304;30,031605;40,769672;29,99376;True;False;True
4762;38;251;Sancar Sokak 16 Alikahya Fatih Mah. Izmit;Övül Tezisler Caddesi 40 Kozluk Mah. Izmit;2020-08-27 14:54:24.457000000;2020-08-27 15:09:31.160000000;41T4065 ;39;40,780714;29,997447;40,764182;29,914848;True;False;True
4764;46;253;Uzunçiftlik Hürriyet, Reyhanli Sk. No:5, 41250 Kartepe/Kocaeli, Türkiye;Cedit, Seyh Akif Cd. No:97, 41300 Izmit/Kocaeli, Türkiye;2020-08-27 14:54:50.180000000;2020-08-27 15:06:31.157000000;41T4085 ;41;40,755645;30,030473;40,770999;29,936866;True;False;True
4765;47;211;Sanayici Caddesi  Alikahya Fatih Mah. Izmit;9. Sokak 10 Dogan Mah. Izmit;2020-08-27 14:54:50.727000000;2020-08-27 15:08:25.247000000;41T4032 ;49;40,762582;29,985216;40,766662;29,878566;True;False;True
4766;48;387;Tepe Sokak 4A Yahyakaptan Mah. Izmit;Istanbul-Kocaeli Yolu  Tepecik Mah. Izmit;2020-08-27 14:55:19.130000000;2020-08-27 15:05:21.127000000;41T4011 ;32;40,761549;29,978852;40,761257;29,925924;True;False;True
4767;49;238;Güneysu Caddesi 6C1A Alikahya Atatürk Mah. Izmit;Sehit Musa Sokak 30A Karabas Mah. Izmit;2020-08-27 14:55:33.697000000;2020-08-27 15:08:21.127000000;41T4061 ;33;40,766953;30,004687;40,763492;29,937911;True;False;True
4768;50;247;Uzunçiftlik Hürriyet, Maresal Fevzi Çakmak Cd. No:49, 41250 Kartepe/Kocaeli, Türkiye;Kabaoglu, Dogan Sk. No:8 D:4, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:56:03.353000000;2020-08-27 15:15:34.653000000;41T4027 ;46;40,757448;30,02649;40,789949;29,937764;True;False;True
4769;51;245;Güneysu Caddesi 10B5A Alikahya Atatürk Mah. Izmit;Pinar Sokak 14 Sanayi Mah. Izmit;2020-08-27 14:56:21.210000000;2020-08-27 15:08:34.517000000;41T4108 ;30;40,765855;30,012396;40,754626;29,957878;True;False;True
4770;52;239;Uzunçiftlik Hürriyet, Oguz Sk. No:7, 41250 Kartepe/Kocaeli, Türkiye;Gündogdu, Ayvalik Sk. No:34, 41060 Izmit/Kocaeli, Türkiye;2020-08-27 14:56:25.900000000;2020-08-27 15:10:42.427000000;41T4058 ;45;40,758954;30,028928;40,794018;29,964839;True;False;True
